,tpr_trans,ratio_case,total_samples,log-fold increase,log_increase
3014,16.118095750958314,0.3333333333333333,4,5.67,6.907755278982137
3015,-16.118095750958314,0.3333333333333333,4,0.42,2.302585092994046
3016,-16.118095750958314,0.3333333333333333,4,0.74,2.995732273553991
3017,-16.118095750958314,0.3333333333333333,4,1.0,3.4011973816621555
3018,-16.118095750958314,0.3333333333333333,4,1.22,3.6888794541139363
3019,-16.118095750958314,0.3333333333333333,4,1.42,3.912023005428146
3020,-16.118095750958314,0.3333333333333333,4,1.58,4.0943445622221
3021,-16.118095750958314,0.3333333333333333,4,1.74,4.248495242049359
3022,-16.118095750958314,0.3333333333333333,4,1.87,4.382026634673881
3023,-2.1972236884478242,0.3333333333333333,4,2.0,4.499809670330265
3024,-2.1972236884478242,0.3333333333333333,4,2.12,4.605170185988092
3025,-16.118095750958314,0.3333333333333333,4,2.94,5.298317366548036
3026,-0.8472976699110584,0.3333333333333333,4,3.84,5.991464547107982
3027,-0.40546502477484814,0.3333333333333333,4,4.39,6.396929655216146
3028,1.386293986120008,0.3333333333333333,4,4.79,6.684611727667927
3029,2.1972236884478247,0.3333333333333333,4,5.1,6.907755278982137
3030,-16.118095750958314,0.3333333333333333,4,0.26,2.302585092994046
3031,-16.118095750958314,0.3333333333333333,4,0.49,2.995732273553991
3032,-16.118095750958314,0.3333333333333333,4,0.68,3.4011973816621555
3033,-16.118095750958314,0.3333333333333333,4,0.85,3.6888794541139363
3034,-16.118095750958314,0.3333333333333333,4,1.0,3.912023005428146
3035,-2.1972236884478242,0.3333333333333333,4,1.14,4.0943445622221
3036,-16.118095750958314,0.3333333333333333,4,1.26,4.248495242049359
3037,-16.118095750958314,0.3333333333333333,4,1.38,4.382026634673881
3038,-16.118095750958314,0.3333333333333333,4,1.49,4.499809670330265
3039,-16.118095750958314,0.3333333333333333,4,1.58,4.605170185988092
3040,-16.118095750958314,0.3333333333333333,4,2.32,5.298317366548036
3041,-16.118095750958314,0.3333333333333333,4,3.17,5.991464547107982
3042,-0.8472976699110584,0.3333333333333333,4,3.7,6.396929655216146
3043,1.386293986120008,0.3333333333333333,4,4.09,6.684611727667927
3044,0.4054650247748482,0.3333333333333333,4,4.39,6.907755278982137
3045,-16.118095750958314,0.3333333333333333,4,0.18,2.302585092994046
3046,-16.118095750958314,0.3333333333333333,4,0.34,2.995732273553991
3047,-16.118095750958314,0.3333333333333333,4,0.49,3.4011973816621555
3048,-16.118095750958314,0.3333333333333333,4,0.62,3.6888794541139363
3049,-16.118095750958314,0.3333333333333333,4,0.74,3.912023005428146
3050,-16.118095750958314,0.3333333333333333,4,0.85,4.0943445622221
3051,-16.118095750958314,0.3333333333333333,4,0.95,4.248495242049359
3052,-16.118095750958314,0.3333333333333333,4,1.05,4.382026634673881
3053,-16.118095750958314,0.3333333333333333,4,1.14,4.499809670330265
3054,-16.118095750958314,0.3333333333333333,4,1.22,4.605170185988092
3055,-16.118095750958314,0.3333333333333333,4,1.87,5.298317366548036
3056,-1.3862939861200076,0.3333333333333333,4,2.66,5.991464547107982
3057,0.0,0.3333333333333333,4,3.17,6.396929655216146
3058,0.4054650247748482,0.3333333333333333,4,3.54,6.684611727667927
3059,0.8472976699110583,0.3333333333333333,4,3.84,6.907755278982137
3060,-16.118095750958314,0.3333333333333333,4,0.12,2.302585092994046
3061,-16.118095750958314,0.3333333333333333,4,0.23,2.995732273553991
3062,-16.118095750958314,0.3333333333333333,4,0.33,3.4011973816621555
3063,-16.118095750958314,0.3333333333333333,4,0.43,3.6888794541139363
3064,-16.118095750958314,0.3333333333333333,4,0.52,3.912023005428146
3065,-16.118095750958314,0.3333333333333333,4,0.61,4.0943445622221
3066,-16.118095750958314,0.3333333333333333,4,0.69,4.248495242049359
3067,-16.118095750958314,0.3333333333333333,4,0.76,4.382026634673881
3068,-16.118095750958314,0.3333333333333333,4,0.83,4.499809670330265
3069,-16.118095750958314,0.3333333333333333,4,0.9,4.605170185988092
3070,-16.118095750958314,0.3333333333333333,4,1.45,5.298317366548036
3071,-0.8472976699110584,0.3333333333333333,4,2.16,5.991464547107982
3072,-0.40546502477484814,0.3333333333333333,4,2.64,6.396929655216146
3073,1.386293986120008,0.3333333333333333,4,2.99,6.684611727667927
3074,16.118095750958314,0.3333333333333333,4,3.28,6.907755278982137
3075,-16.118095750958314,0.3333333333333333,4,0.08,2.302585092994046
3076,-16.118095750958314,0.3333333333333333,4,0.15,2.995732273553991
3077,-16.118095750958314,0.3333333333333333,4,0.22,3.4011973816621555
3078,-16.118095750958314,0.3333333333333333,4,0.29,3.6888794541139363
3079,-16.118095750958314,0.3333333333333333,4,0.35,3.912023005428146
3080,-16.118095750958314,0.3333333333333333,4,0.42,4.0943445622221
3081,-16.118095750958314,0.3333333333333333,4,0.47,4.248495242049359
3082,-16.118095750958314,0.3333333333333333,4,0.53,4.382026634673881
3083,-16.118095750958314,0.3333333333333333,4,0.58,4.499809670330265
3084,-16.118095750958314,0.3333333333333333,4,0.64,4.605170185988092
3085,-16.118095750958314,0.3333333333333333,4,1.08,5.298317366548036
3086,-16.118095750958314,0.3333333333333333,4,1.69,5.991464547107982
3087,-1.3862939861200076,0.3333333333333333,4,2.12,6.396929655216146
3088,0.4054650247748482,0.3333333333333333,4,2.44,6.684611727667927
3089,0.8472976699110583,0.3333333333333333,4,2.71,6.907755278982137
3090,-16.118095750958314,0.3333333333333333,4,0.05,2.302585092994046
3091,-16.118095750958314,0.3333333333333333,4,0.1,2.995732273553991
3092,-16.118095750958314,0.3333333333333333,4,0.15,3.4011973816621555
3093,-16.118095750958314,0.3333333333333333,4,0.19,3.6888794541139363
3094,-16.118095750958314,0.3333333333333333,4,0.24,3.912023005428146
3095,-16.118095750958314,0.3333333333333333,4,0.28,4.0943445622221
3096,-16.118095750958314,0.3333333333333333,4,0.32,4.248495242049359
3097,-16.118095750958314,0.3333333333333333,4,0.36,4.382026634673881
3098,-16.118095750958314,0.3333333333333333,4,0.4,4.499809670330265
3099,-16.118095750958314,0.3333333333333333,4,0.44,4.605170185988092
3100,-1.3862939861200076,0.3333333333333333,4,0.78,5.298317366548036
3101,-2.1972236884478242,0.3333333333333333,4,1.28,5.991464547107982
3102,-2.1972236884478242,0.3333333333333333,4,1.65,6.396929655216146
3103,0.4054650247748482,0.3333333333333333,4,1.95,6.684611727667927
3104,2.1972236884478247,0.3333333333333333,4,2.19,6.907755278982137
3105,-2.1972236884478242,0.3333333333333333,4,0.03,2.302585092994046
3106,-16.118095750958314,0.3333333333333333,4,0.07,2.995732273553991
3107,-16.118095750958314,0.3333333333333333,4,0.1,3.4011973816621555
3108,-16.118095750958314,0.3333333333333333,4,0.13,3.6888794541139363
3109,-16.118095750958314,0.3333333333333333,4,0.16,3.912023005428146
3110,-16.118095750958314,0.3333333333333333,4,0.19,4.0943445622221
3111,-16.118095750958314,0.3333333333333333,4,0.22,4.248495242049359
3112,-2.1972236884478242,0.3333333333333333,4,0.25,4.382026634673881
3113,-16.118095750958314,0.3333333333333333,4,0.27,4.499809670330265
3114,-16.118095750958314,0.3333333333333333,4,0.3,4.605170185988092
3115,-16.118095750958314,0.3333333333333333,4,0.55,5.298317366548036
3116,-16.118095750958314,0.3333333333333333,4,0.95,5.991464547107982
3117,-0.40546502477484814,0.3333333333333333,4,1.26,6.396929655216146
3118,0.0,0.3333333333333333,4,1.52,6.684611727667927
3119,0.4054650247748482,0.3333333333333333,4,1.73,6.907755278982137
3120,-16.118095750958314,0.3333333333333333,4,0.02,2.302585092994046
3121,-16.118095750958314,0.3333333333333333,4,0.04,2.995732273553991
3122,-16.118095750958314,0.3333333333333333,4,0.06,3.4011973816621555
3123,-16.118095750958314,0.3333333333333333,4,0.08,3.6888794541139363
3124,-16.118095750958314,0.3333333333333333,4,0.1,3.912023005428146
3125,-16.118095750958314,0.3333333333333333,4,0.12,4.0943445622221
3126,-16.118095750958314,0.3333333333333333,4,0.14,4.248495242049359
3127,-16.118095750958314,0.3333333333333333,4,0.16,4.382026634673881
3128,-16.118095750958314,0.3333333333333333,4,0.18,4.499809670330265
3129,-16.118095750958314,0.3333333333333333,4,0.2,4.605170185988092
3130,-16.118095750958314,0.3333333333333333,4,0.38,5.298317366548036
3131,-16.118095750958314,0.3333333333333333,4,0.68,5.991464547107982
3132,-2.1972236884478242,0.3333333333333333,4,0.93,6.396929655216146
3133,-0.8472976699110584,0.3333333333333333,4,1.14,6.684611727667927
3134,0.8472976699110583,0.3333333333333333,4,1.32,6.907755278982137
3135,-16.118095750958314,0.3333333333333333,4,0.01,2.302585092994046
3136,-16.118095750958314,0.3333333333333333,4,0.03,2.995732273553991
3137,-16.118095750958314,0.3333333333333333,4,0.04,3.4011973816621555
3138,-16.118095750958314,0.3333333333333333,4,0.06,3.6888794541139363
3139,-2.1972236884478242,0.3333333333333333,4,0.07,3.912023005428146
3140,-2.1972236884478242,0.3333333333333333,4,0.08,4.0943445622221
3141,-16.118095750958314,0.3333333333333333,4,0.1,4.248495242049359
3142,-16.118095750958314,0.3333333333333333,4,0.11,4.382026634673881
3143,-2.1972236884478242,0.3333333333333333,4,0.12,4.499809670330265
3144,-16.118095750958314,0.3333333333333333,4,0.14,4.605170185988092
3145,-2.1972236884478242,0.3333333333333333,4,0.26,5.298317366548036
3146,-16.118095750958314,0.3333333333333333,4,0.49,5.991464547107982
3147,-0.8472976699110584,0.3333333333333333,4,0.68,6.396929655216146
3148,0.8472976699110583,0.3333333333333333,4,0.85,6.684611727667927
3149,1.386293986120008,0.3333333333333333,4,1.0,6.907755278982137
3150,-16.118095750958314,0.6666666666666666,5,0.58,2.302585092994046
3151,-16.118095750958314,0.6666666666666666,5,1.0,2.995732273553991
3152,-16.118095750958314,0.6666666666666666,5,1.32,3.4011973816621555
3153,-16.118095750958314,0.6666666666666666,5,1.58,3.6888794541139363
3154,-16.118095750958314,0.6666666666666666,5,1.81,3.912023005428146
3155,-16.118095750958314,0.6666666666666666,5,2.0,4.0943445622221
3156,-16.118095750958314,0.6666666666666666,5,2.17,4.248495242049359
3157,-16.118095750958314,0.6666666666666666,5,2.32,4.382026634673881
3158,-16.118095750958314,0.6666666666666666,5,2.46,4.499809670330265
3159,-16.118095750958314,0.6666666666666666,5,2.58,4.605170185988092
3160,-0.40546502477484814,0.6666666666666666,5,3.46,5.298317366548036
3161,16.118095750958314,0.6666666666666666,5,4.39,5.991464547107982
3162,16.118095750958314,0.6666666666666666,5,4.95,6.396929655216146
3163,16.118095750958314,0.6666666666666666,5,5.36,6.684611727667927
3164,16.118095750958314,0.6666666666666666,5,5.67,6.907755278982137
3165,-16.118095750958314,0.6666666666666666,5,0.42,2.302585092994046
3166,-16.118095750958314,0.6666666666666666,5,0.74,2.995732273553991
3167,-16.118095750958314,0.6666666666666666,5,1.0,3.4011973816621555
3168,-16.118095750958314,0.6666666666666666,5,1.22,3.6888794541139363
3169,-16.118095750958314,0.6666666666666666,5,1.42,3.912023005428146
3170,-16.118095750958314,0.6666666666666666,5,1.58,4.0943445622221
3171,-16.118095750958314,0.6666666666666666,5,1.74,4.248495242049359
3172,-16.118095750958314,0.6666666666666666,5,1.87,4.382026634673881
3173,-16.118095750958314,0.6666666666666666,5,2.0,4.499809670330265
3174,-16.118095750958314,0.6666666666666666,5,2.12,4.605170185988092
3175,-0.8472976699110584,0.6666666666666666,5,2.94,5.298317366548036
3176,0.8472976699110583,0.6666666666666666,5,3.84,5.991464547107982
3177,16.118095750958314,0.6666666666666666,5,4.39,6.396929655216146
3178,16.118095750958314,0.6666666666666666,5,4.79,6.684611727667927
3179,16.118095750958314,0.6666666666666666,5,5.1,6.907755278982137
3180,-16.118095750958314,0.6666666666666666,5,0.26,2.302585092994046
3181,-16.118095750958314,0.6666666666666666,5,0.49,2.995732273553991
3182,-16.118095750958314,0.6666666666666666,5,0.68,3.4011973816621555
3183,-16.118095750958314,0.6666666666666666,5,0.85,3.6888794541139363
3184,-16.118095750958314,0.6666666666666666,5,1.0,3.912023005428146
3185,-2.1972236884478242,0.6666666666666666,5,1.14,4.0943445622221
3186,-16.118095750958314,0.6666666666666666,5,1.26,4.248495242049359
3187,-16.118095750958314,0.6666666666666666,5,1.38,4.382026634673881
3188,-16.118095750958314,0.6666666666666666,5,1.49,4.499809670330265
3189,-16.118095750958314,0.6666666666666666,5,1.58,4.605170185988092
3190,-2.1972236884478242,0.6666666666666666,5,2.32,5.298317366548036
3191,1.386293986120008,0.6666666666666666,5,3.17,5.991464547107982
3192,16.118095750958314,0.6666666666666666,5,3.7,6.396929655216146
3193,16.118095750958314,0.6666666666666666,5,4.09,6.684611727667927
3194,16.118095750958314,0.6666666666666666,5,4.39,6.907755278982137
3195,-16.118095750958314,0.6666666666666666,5,0.18,2.302585092994046
3196,-16.118095750958314,0.6666666666666666,5,0.34,2.995732273553991
3197,-16.118095750958314,0.6666666666666666,5,0.49,3.4011973816621555
3198,-16.118095750958314,0.6666666666666666,5,0.62,3.6888794541139363
3199,-16.118095750958314,0.6666666666666666,5,0.74,3.912023005428146
3200,-16.118095750958314,0.6666666666666666,5,0.85,4.0943445622221
3201,-16.118095750958314,0.6666666666666666,5,0.95,4.248495242049359
3202,-16.118095750958314,0.6666666666666666,5,1.05,4.382026634673881
3203,-16.118095750958314,0.6666666666666666,5,1.14,4.499809670330265
3204,-16.118095750958314,0.6666666666666666,5,1.22,4.605170185988092
3205,-2.1972236884478242,0.6666666666666666,5,1.87,5.298317366548036
3206,1.386293986120008,0.6666666666666666,5,2.66,5.991464547107982
3207,2.1972236884478247,0.6666666666666666,5,3.17,6.396929655216146
3208,16.118095750958314,0.6666666666666666,5,3.54,6.684611727667927
3209,16.118095750958314,0.6666666666666666,5,3.84,6.907755278982137
3210,-2.1972236884478242,0.6666666666666666,5,0.12,2.302585092994046
3211,-16.118095750958314,0.6666666666666666,5,0.23,2.995732273553991
3212,-16.118095750958314,0.6666666666666666,5,0.33,3.4011973816621555
3213,-16.118095750958314,0.6666666666666666,5,0.43,3.6888794541139363
3214,-16.118095750958314,0.6666666666666666,5,0.52,3.912023005428146
3215,-16.118095750958314,0.6666666666666666,5,0.61,4.0943445622221
3216,-16.118095750958314,0.6666666666666666,5,0.69,4.248495242049359
3217,-16.118095750958314,0.6666666666666666,5,0.76,4.382026634673881
3218,-16.118095750958314,0.6666666666666666,5,0.83,4.499809670330265
3219,-16.118095750958314,0.6666666666666666,5,0.9,4.605170185988092
3220,-1.3862939861200076,0.6666666666666666,5,1.45,5.298317366548036
3221,0.4054650247748482,0.6666666666666666,5,2.16,5.991464547107982
3222,2.1972236884478247,0.6666666666666666,5,2.64,6.396929655216146
3223,16.118095750958314,0.6666666666666666,5,2.99,6.684611727667927
3224,16.118095750958314,0.6666666666666666,5,3.28,6.907755278982137
3225,-16.118095750958314,0.6666666666666666,5,0.08,2.302585092994046
3226,-16.118095750958314,0.6666666666666666,5,0.15,2.995732273553991
3227,-16.118095750958314,0.6666666666666666,5,0.22,3.4011973816621555
3228,-16.118095750958314,0.6666666666666666,5,0.29,3.6888794541139363
3229,-16.118095750958314,0.6666666666666666,5,0.35,3.912023005428146
3230,-16.118095750958314,0.6666666666666666,5,0.42,4.0943445622221
3231,-16.118095750958314,0.6666666666666666,5,0.47,4.248495242049359
3232,-16.118095750958314,0.6666666666666666,5,0.53,4.382026634673881
3233,-16.118095750958314,0.6666666666666666,5,0.58,4.499809670330265
3234,-16.118095750958314,0.6666666666666666,5,0.64,4.605170185988092
3235,-16.118095750958314,0.6666666666666666,5,1.08,5.298317366548036
3236,0.4054650247748482,0.6666666666666666,5,1.69,5.991464547107982
3237,16.118095750958314,0.6666666666666666,5,2.12,6.396929655216146
3238,2.1972236884478247,0.6666666666666666,5,2.44,6.684611727667927
3239,16.118095750958314,0.6666666666666666,5,2.71,6.907755278982137
3240,-16.118095750958314,0.6666666666666666,5,0.05,2.302585092994046
3241,-16.118095750958314,0.6666666666666666,5,0.1,2.995732273553991
3242,-16.118095750958314,0.6666666666666666,5,0.15,3.4011973816621555
3243,-16.118095750958314,0.6666666666666666,5,0.19,3.6888794541139363
3244,-16.118095750958314,0.6666666666666666,5,0.24,3.912023005428146
3245,-16.118095750958314,0.6666666666666666,5,0.28,4.0943445622221
3246,-16.118095750958314,0.6666666666666666,5,0.32,4.248495242049359
3247,-16.118095750958314,0.6666666666666666,5,0.36,4.382026634673881
3248,-16.118095750958314,0.6666666666666666,5,0.4,4.499809670330265
3249,-16.118095750958314,0.6666666666666666,5,0.44,4.605170185988092
3250,-2.1972236884478242,0.6666666666666666,5,0.78,5.298317366548036
3251,-0.40546502477484814,0.6666666666666666,5,1.28,5.991464547107982
3252,0.4054650247748482,0.6666666666666666,5,1.65,6.396929655216146
3253,2.1972236884478247,0.6666666666666666,5,1.95,6.684611727667927
3254,16.118095750958314,0.6666666666666666,5,2.19,6.907755278982137
3255,-16.118095750958314,0.6666666666666666,5,0.03,2.302585092994046
3256,-16.118095750958314,0.6666666666666666,5,0.07,2.995732273553991
3257,-16.118095750958314,0.6666666666666666,5,0.1,3.4011973816621555
3258,-16.118095750958314,0.6666666666666666,5,0.13,3.6888794541139363
3259,-16.118095750958314,0.6666666666666666,5,0.16,3.912023005428146
3260,-2.1972236884478242,0.6666666666666666,5,0.19,4.0943445622221
3261,-16.118095750958314,0.6666666666666666,5,0.22,4.248495242049359
3262,-16.118095750958314,0.6666666666666666,5,0.25,4.382026634673881
3263,-16.118095750958314,0.6666666666666666,5,0.27,4.499809670330265
3264,-2.1972236884478242,0.6666666666666666,5,0.3,4.605170185988092
3265,-16.118095750958314,0.6666666666666666,5,0.55,5.298317366548036
3266,-1.3862939861200076,0.6666666666666666,5,0.95,5.991464547107982
3267,0.8472976699110583,0.6666666666666666,5,1.26,6.396929655216146
3268,2.1972236884478247,0.6666666666666666,5,1.52,6.684611727667927
3269,16.118095750958314,0.6666666666666666,5,1.73,6.907755278982137
3270,-16.118095750958314,0.6666666666666666,5,0.02,2.302585092994046
3271,-16.118095750958314,0.6666666666666666,5,0.04,2.995732273553991
3272,-16.118095750958314,0.6666666666666666,5,0.06,3.4011973816621555
3273,-16.118095750958314,0.6666666666666666,5,0.08,3.6888794541139363
3274,-2.1972236884478242,0.6666666666666666,5,0.1,3.912023005428146
3275,-16.118095750958314,0.6666666666666666,5,0.12,4.0943445622221
3276,-16.118095750958314,0.6666666666666666,5,0.14,4.248495242049359
3277,-2.1972236884478242,0.6666666666666666,5,0.16,4.382026634673881
3278,-16.118095750958314,0.6666666666666666,5,0.18,4.499809670330265
3279,-1.3862939861200076,0.6666666666666666,5,0.2,4.605170185988092
3280,-16.118095750958314,0.6666666666666666,5,0.38,5.298317366548036
3281,-0.8472976699110584,0.6666666666666666,5,0.68,5.991464547107982
3282,0.4054650247748482,0.6666666666666666,5,0.93,6.396929655216146
3283,0.8472976699110583,0.6666666666666666,5,1.14,6.684611727667927
3284,0.4054650247748482,0.6666666666666666,5,1.32,6.907755278982137
3285,-16.118095750958314,0.6666666666666666,5,0.01,2.302585092994046
3286,-16.118095750958314,0.6666666666666666,5,0.03,2.995732273553991
3287,-16.118095750958314,0.6666666666666666,5,0.04,3.4011973816621555
3288,-16.118095750958314,0.6666666666666666,5,0.06,3.6888794541139363
3289,-16.118095750958314,0.6666666666666666,5,0.07,3.912023005428146
3290,-16.118095750958314,0.6666666666666666,5,0.08,4.0943445622221
3291,-16.118095750958314,0.6666666666666666,5,0.1,4.248495242049359
3292,-16.118095750958314,0.6666666666666666,5,0.11,4.382026634673881
3293,-16.118095750958314,0.6666666666666666,5,0.12,4.499809670330265
3294,-16.118095750958314,0.6666666666666666,5,0.14,4.605170185988092
3295,-16.118095750958314,0.6666666666666666,5,0.26,5.298317366548036
3296,-1.3862939861200076,0.6666666666666666,5,0.49,5.991464547107982
3297,-0.8472976699110584,0.6666666666666666,5,0.68,6.396929655216146
3298,0.8472976699110583,0.6666666666666666,5,0.85,6.684611727667927
3299,16.118095750958314,0.6666666666666666,5,1.0,6.907755278982137
3300,-16.118095750958314,1.0,6,0.58,2.302585092994046
